ZIP_CODE,COUNTY,Y,STORE_TYPE,CITY,Ï»¿X,LATITUDE,ADDITONAL_ADDRESS,INCENTIVE_PROGRAM,GRANTEE_NAME,STORE_NAME,STATE,OBJECTID,STORE_STREET_ADDRESS,RECORD_ID,ZIP4,LONGITUDE,FOOD_COMPOSITE_KEY,TAX_OBJ_ID,ACCOUNT_NUM,APPRAISAL_YR_x,BLDG_CLASS_DESC,YEAR_BUILT,REMODEL_YR,GROSS_BLDG_AREA,FOUNDATION_TYP_DESC,FOUNDATION_AREA,BASEMENT_DESC,BASEMENT_AREA,NUM_STORIES,CONSTR_TYP_DESC,HEATING_TYP_DESC,AC_TYP_DESC,NUM_UNITS,NET_LEASE_AREA,PROPERTY_NAME,PROPERTY_QUAL_DESC,PROPERTY_COND_DESC,PHYS_DEPR_PCT,FUNCT_DEPR_PCT,EXTRNL_DEPR_PCT,TOT_DEPR_PCT,IMP_VAL,LAND_VAL,MKT_VAL,APPR_METHOD_DESC,COMPARABILITY_CD,PCT_COMPLETE,APPRAISAL_YR_y,DIVISION_CD,BIZ_NAME,OWNER_NAME1,OWNER_NAME2,EXCLUDE_OWNER,OWNER_ADDRESS_LINE1,OWNER_ADDRESS_LINE2,OWNER_ADDRESS_LINE3,OWNER_ADDRESS_LINE4,OWNER_CITY,OWNER_STATE,OWNER_ZIPCODE,OWNER_COUNTRY,STREET_NUM,STREET_HALF_NUM,FULL_STREET_NAME,BLDG_ID,UNIT_ID,PROPERTY_CITY,PROPERTY_ZIPCODE,MAPSCO,NBHD_CD,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,DEED_TXFR_DATE,GIS_PARCEL_ID,PHONE_NUM,LMA,IMA,SNAP_COMPOSITE_KEY
75039,DALLAS,3881574.11367857,Convenience Store,IRVING,-10793507.9936923,32.8965,,,,Racetrac 231,TX,117730.0,801 W ROYAL LN,1029069.0,3816,-96.959732,801 W ROYAL LN IRVING,322780400A0010000,322780400A0010000,2024.0,CONVENIENCE STORE,2010.0,2010.0,5028.0,CONCRETE SLAB,5028.0,NONE,0.0,1.0,A-STRUCTURAL STEEL FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,5028.0,RACETRAC,VERY GOOD,EXCELLENT,13.0,0.0,0.0,13.0,,,,COST,A CLASS,1.0,2024.0,COM,RACETRAC,ANDALUSIA PROPERTIES INC,,N,ATTN PROPERTY TAX DEPT,200 GALLERIA PKWY SE STE 900,,,ATLANTA,GEORGIA,303395945.0,UNITED STATES OF AMERICA,801.0,,W ROYAL LN,,,IRVING,750393816,21B-E (DALLAS),UNASSIGNED,MAKKO MACARTHUR 1,BLK A LT 1,ACS 1.78,INT201000084466 DD04072010 CO-DC,2780400A00100         1CI2780400A,04/07/2010,322780400A0010000,,1ISB04,361600,801 W ROYAL LN IRVING
75238,DALLAS,3879031.41100219,Convenience Store,DALLAS,-10766577.5824796,32.877319,,,,Circle K 2706136,TX,117920.0,9616 AUDELIA RD,1162842.0,2632,-96.717812,9616 AUDELIA RD DALLAS,0075270T000220000,0075270T000220000,2024.0,MINI-MART/GAS SERVICE STATION,1986.0,1986.0,1482.0,CONCRETE SLAB,1482.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,1482.0,CIRCLE K,GOOD,GOOD,77.0,0.0,0.0,77.0,,,,COST,C CLASS,1.0,2024.0,COM,CIRCLE K,CIRCLE K STORES INC,,N,,PO BOX 52085,,,PHOENIX,ARIZONA,850722085,UNITED STATES OF AMERICA,9616.0,,AUDELIA RD,,,DALLAS,752382632,27-Q (DALLAS),UNASSIGNED,PHILLIPS AUDELIA,BLK T/7527 LOT 22     0.6026 AC,,VOL2003245/2796 DD11032003 CO-DC,7527T000   022        3007527T000,12/11/2003,0075270T000220000,,1DSG13,691000,9616 AUDELIA RD DALLAS
75238,DALLAS,3879031.41100219,Convenience Store,DALLAS,-10766577.5824796,32.877319,,,,Circle K 2706136,TX,117920.0,9616 AUDELIA RD,1162842.0,2632,-96.717812,9616 AUDELIA RD DALLAS,0075270T000220001,0075270T000220000,2024.0,DRIVE THRU CAR WASHES,1986.0,1986.0,768.0,CONCRETE SLAB,768.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",HEATERS,NONE,1.0,0.0,CIRCLE K CAR WASH,GOOD,GOOD,77.0,0.0,0.0,77.0,,,,COST,C CLASS,1.0,2024.0,COM,CIRCLE K,CIRCLE K STORES INC,,N,,PO BOX 52085,,,PHOENIX,ARIZONA,850722085,UNITED STATES OF AMERICA,9616.0,,AUDELIA RD,,,DALLAS,752382632,27-Q (DALLAS),UNASSIGNED,PHILLIPS AUDELIA,BLK T/7527 LOT 22     0.6026 AC,,VOL2003245/2796 DD11032003 CO-DC,7527T000   022        3007527T000,12/11/2003,0075270T000220000,,1DSG13,691000,9616 AUDELIA RD DALLAS
75081,DALLAS,3886230.91009278,Convenience Store,RICHARDSON,-10764656.4307075,32.931618,,,,7-Eleven Convenience Store 32917B,TX,118202.0,1360 S PLANO RD,1649814.0,5928,-96.700554,1360 S PLANO RD RICHARDSON,422425000127A0001,422425000127A0000,2024.0,DRIVE THRU CAR WASHES,1985.0,1985.0,612.0,CONCRETE SLAB,612.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",UNASSIGNED,UNASSIGNED,1.0,0.0,7 11,EXCELLENT,GOOD,30.0,0.0,0.0,30.0,,,,COST,B CLASS,1.0,2024.0,COM,7 11 32917,SEVEN ELEVEN INC,,N,% AD VALOREM,1722 ROUTH ST,,,DALLAS,TEXAS,752012535,UNITED STATES OF AMERICA,1360.0,,S PLANO RD,,,RICHARDSON,750815928,18-N (DALLAS),UNASSIGNED,TOWN NORTH PARK 1 REP,BLK 1  LT 27A  ACS 0.4671,,VOL2000226/0888 DD11142000 CO-DC,2425000127A00         2CR24250001,11/17/2000,422425000127A0000,,3RSC06,692600,1360 S PLANO RD RICHARDSON
75081,DALLAS,3886230.91009278,Convenience Store,RICHARDSON,-10764656.4307075,32.931618,,,,7-Eleven Convenience Store 32917B,TX,118202.0,1360 S PLANO RD,1649814.0,5928,-96.700554,1360 S PLANO RD RICHARDSON,422425000127A0000,422425000127A0000,2024.0,MINI-MART/GAS SERVICE STATION,1985.0,1985.0,1250.0,CONCRETE SLAB,1250.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,1862.0,7 11 32917,GOOD,GOOD,60.0,0.0,0.0,60.0,,,,COST,B CLASS,1.0,2024.0,COM,7 11 32917,SEVEN ELEVEN INC,,N,% AD VALOREM,1722 ROUTH ST,,,DALLAS,TEXAS,752012535,UNITED STATES OF AMERICA,1360.0,,S PLANO RD,,,RICHARDSON,750815928,18-N (DALLAS),UNASSIGNED,TOWN NORTH PARK 1 REP,BLK 1  LT 27A  ACS 0.4671,,VOL2000226/0888 DD11142000 CO-DC,2425000127A00         2CR24250001,11/17/2000,422425000127A0000,,3RSC06,692600,1360 S PLANO RD RICHARDSON
75041,DALLAS,3878572.79948375,Convenience Store,GARLAND,-10760578.9090792,32.873859,,,,RaceTrac 630,TX,118266.0,3401 S GARLAND AVE,1246642.0,4099,-96.663925,3401 S GARLAND AVE GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75052,DALLAS,3852238.06506247,Convenience Store,GRAND PRAIRIE,-10800626.8751285,32.67495,,,,QuikTrip 946,TX,118275.0,4005 LAKE RIDGE PKWY,1246687.0,1102,-97.023682,4005 LAKE RIDGE PKWY GRAND PRAIRIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75082,DALLAS,3894949.03999596,Pharmacy,RICHARDSON,-10763937.0841579,32.997326,Unit 700,,,CVS 10665,TX,118527.0,1555 E RENNER RD,1247904.0,    ,-96.694092,1555 E RENNER RD RICHARDSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75062,DALLAS,3876115.82135013,Discount Retail,IRVING,-10797101.3868551,32.85532,,,,Family Dollar 6955,TX,118589.0,3620 N BELT LINE RD,1247934.0,7805,-96.992012,3620 N BELT LINE RD IRVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75204,DALLAS,3868971.6474929,Convenience Store,DALLAS,-10773727.7446927,32.801392,,,,7-eleven Convenience Store 37329A,TX,118736.0,4301 ROSS AVE,1245996.0,5001,-96.782043,4301 ROSS AVE DALLAS,000650000201A0100,000650000201A0100,2024.0,LAND ONLY,0.0,0.0,0.0,UNASSIGNED,0.0,UNASSIGNED,0.0,0.0,UNASSIGNED,UNASSIGNED,UNASSIGNED,0.0,0.0,4301 ROSS AVE,UNASSIGNED,UNASSIGNED,0.0,0.0,0.0,0.0,,,,COST,UNASSIGNED,0.0,2024.0,COM,4301 ROSS AVE,ROSS & PEAK REAL EST INV LLC,,N,,6400 STONEBROOK CIR,,,PLANO,TEXAS,750938819.0,UNITED STATES OF AMERICA,4301.0,,ROSS AVE,,,DALLAS,752045001,45-D (DALLAS),UNASSIGNED,ROSS PEAK 7 ELEVEN,BLK 2/650 PT LT 1A ACS 0.1848,,INT201700335157 DD11142017 CO-DC,0650 002   01A01      7DA0650 002,11/30/2017,000650000201A0100,,1DSI10,UNASSIGNED,4301 ROSS AVE DALLAS
75204,DALLAS,3868971.6474929,Convenience Store,DALLAS,-10773727.7446927,32.801392,,,,7-eleven Convenience Store 37329A,TX,118736.0,4301 ROSS AVE,1245996.0,5001,-96.782043,4301 ROSS AVE DALLAS,000650000201A0000,000650000201A0000,2024.0,CONVENIENCE STORE,2016.0,2016.0,3080.0,CONCRETE SLAB,3080.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,1.0,3080.0,7-ELEVEN,EXCELLENT,EXCELLENT,3.0,0.0,0.0,3.0,,,,COST,A CLASS,1.0,2024.0,COM,7-ELEVEN,ROSS AVENUE JOINT VENTURE LLC,,N,,5498 LA SIERRA DR,,,DALLAS,TEXAS,752314108,UNITED STATES OF AMERICA,4301.0,,ROSS AVE,,,DALLAS,752045001,45-D (DALLAS),UNASSIGNED,ROSS PEAK 7 ELEVEN,BLK 2/650 PT LT 1A  ACS 0.8333,,INT201400326919 DD12222014 CO-DC,0650 002   01A00      7DA0650 002,,000650000201A0000,,1DSI10,360900,4301 ROSS AVE DALLAS
75203,DALLAS,3861061.25622799,Discount Retail,DALLAS,-10774453.1024947,32.741642,,,,Dollar General 12629,TX,118939.0,2919 CEDAR CREST BLVD,971416.0,4011,-96.788559,2919 CEDAR CREST BLVD DALLAS,00000456445000000,00000456445000000,2024.0,FREE STANDING RETAIL STORE,1957.0,1995.0,14370.0,CONCRETE SLAB,14370.0,NONE,0.0,1.0,D-WOOD FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,14370.0,DOLLAR GENERAL,AVERAGE,GOOD,45.0,0.0,0.0,45.0,,,,INCOME,B CLASS,1.0,2024.0,COM,DOLLAR GENERAL,BMG 28 UNIT LLC,,N,,530 E MAIN ST STE 1000,,,RICHMOND,VIRGINIA,232192415,UNITED STATES OF AMERICA,2919.0,,CEDAR CREST BLVD,,,DALLAS,752034011,55-H (DALLAS),UNASSIGNED,BLKS 1/5890  & 2/5890,LTS 12-16 & ADJ TRACT,ACS 1.9099,INT202100144591 DD04302021 CO-DC,5890 001   01200      2DA5890 001,05/17/2021,00000456445000000,,2DSL08,360600,2919 CEDAR CREST BLVD DALLAS
75211,DALLAS,3860266.14184429,Discount Retail,DALLAS,-10785967.8793029,32.735634,Ste. 201,,,Dollar Tree 5915,TX,119131.0,1005 S COCKRELL HILL,1195058.0,    ,-96.891998,1005 S COCKRELL HILL DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75115,DALLAS,3840962.01328589,Discount Retail,DESOTO,-10778424.4253288,32.589645,,,,Dollar Tree 5511,TX,119321.0,1398 E BELT LINE RD,1195626.0,5211,-96.824234,1398 E BELT LINE RD DESOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75224,DALLAS,3854405.54699652,Grocery Store,DALLAS,-10780295.48333,32.691338,Ste 575,,,Nutritional Products of Texas 10,TX,119344.0,1111 W LEDBETTER DR,1195125.0,4960,-96.841042,1111 W LEDBETTER DR DALLAS,0060370A000030000,0060370A000030000,2024.0,SHOPPING CENTER,1986.0,1986.0,6344.0,CONCRETE SLAB,6344.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,6344.0,CLIFFVIEW CROSSING SC,AVERAGE,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,CLIFFVIEW CROSSING SC,DOCKSIDE THREADING INC,,N,JASON MORAHAN,PO BOX 140795,,,DALLAS,TEXAS,752140795.0,UNITED STATES OF AMERICA,1111.0,,W LEDBETTER DR,,,DALLAS,752244962,64-F (DALLAS),UNASSIGNED,CLIFFVIEW CROSSING,BLK A/6037 LOT 3 ACS 0.7667,,VOL93038/2586 EX022393 CO-DALLAS,6037 00A   00300      2006037 00A,02/25/1993,0060370A000030000,,2DSN06,360500,1111 W LEDBETTER DR DALLAS
75224,DALLAS,3854405.54699652,Grocery Store,DALLAS,-10780295.48333,32.691338,Ste 575,,,Nutritional Products of Texas 10,TX,119344.0,1111 W LEDBETTER DR,1195125.0,4960,-96.841042,1111 W LEDBETTER DR DALLAS,0060370A000020001,0060370A000020000,2024.0,OFFICE BUILDING,2021.0,2021.0,6300.0,CONCRETE SLAB,6160.0,NONE,0.0,1.0,A-STRUCTURAL STEEL FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,0.0,SUITE 350,EXCELLENT,EXCELLENT,0.0,0.0,0.0,0.0,,,,INCOME,A CLASS,1.0,2024.0,COM,FRESENIUS KIDNEY CARE (SUITE 300),DOCKSIDE THREADING INC,,N,JASON MORAHAN,PO BOX 140795,,,DALLAS,TEXAS,752140795.0,UNITED STATES OF AMERICA,1111.0,,W LEDBETTER DR,,,DALLAS,752244962,64-F (DALLAS),UNASSIGNED,CLIFFVIEW CROSSING,BLK A/6037 LOT 2 ACS 4.1008,,VOL93038/2586 EX022393 CO-DALLAS,6037 00A   00200      2006037 00A,02/25/1993,0060370A000020000,,2DSN06,360500,1111 W LEDBETTER DR DALLAS
75224,DALLAS,3854405.54699652,Grocery Store,DALLAS,-10780295.48333,32.691338,Ste 575,,,Nutritional Products of Texas 10,TX,119344.0,1111 W LEDBETTER DR,1195125.0,4960,-96.841042,1111 W LEDBETTER DR DALLAS,006037000A01A0000,006037000A01A0000,2024.0,SHOPPING CENTER,1986.0,1986.0,53906.0,CONCRETE SLAB,54843.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,53906.0,CLIFFVIEW CROSSING SC - 13% UNOCCUPIED,GOOD,GOOD,38.0,0.0,0.0,38.0,,,,INCOME,C CLASS,1.0,2024.0,COM,CLIFFVIEW CROSSING SC - 13% UNOCCUPIED,DOCKSIDE THREADING INC,,N,JASON MORAHAN,PO BOX 140795,,,DALLAS,TEXAS,752140795.0,UNITED STATES OF AMERICA,1111.0,,W LEDBETTER DR,,,DALLAS,752244962,64-F (DALLAS),UNASSIGNED,CLIFF VIEW CROSSING /DOCKSIDE,BLK A/6037 LT 1A ACS 5.2479,,VOL93038/2586 DD022393 CO-DALLAS,6037 00A   01A00      2006037 00A,02/25/1993,006037000A01A0000,,2DSN06,360500,1111 W LEDBETTER DR DALLAS
75224,DALLAS,3854405.54699652,Grocery Store,DALLAS,-10780295.48333,32.691338,Ste 575,,,Nutritional Products of Texas 10,TX,119344.0,1111 W LEDBETTER DR,1195125.0,4960,-96.841042,1111 W LEDBETTER DR DALLAS,0060370A000020000,0060370A000020000,2024.0,MEDICAL OFFICE BUILDING,2021.0,2021.0,11270.0,CONCRETE SLAB,11500.0,NONE,0.0,1.0,A-STRUCTURAL STEEL FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,17570.0,FRESENIUS KIDNEY CARE (SUITE 300),EXCELLENT,EXCELLENT,1.0,0.0,0.0,1.0,,,,INCOME,A CLASS,1.0,2024.0,COM,FRESENIUS KIDNEY CARE (SUITE 300),DOCKSIDE THREADING INC,,N,JASON MORAHAN,PO BOX 140795,,,DALLAS,TEXAS,752140795.0,UNITED STATES OF AMERICA,1111.0,,W LEDBETTER DR,,,DALLAS,752244962,64-F (DALLAS),UNASSIGNED,CLIFFVIEW CROSSING,BLK A/6037 LOT 2 ACS 4.1008,,VOL93038/2586 EX022393 CO-DALLAS,6037 00A   00200      2006037 00A,02/25/1993,0060370A000020000,,2DSN06,360500,1111 W LEDBETTER DR DALLAS
75228,DALLAS,3869502.5951748,Grocery Store,DALLAS,-10762628.3009047,32.805401,Ste 205,,,Nutritional Products of Texas 18,TX,119439.0,3312 N BUCKNER BLVD,1195132.0,5650,-96.682335,3312 N BUCKNER BLVD DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75211,DALLAS,3859173.74103324,Convenience Store,DALLAS,-10783865.9446777,32.727379,,,,Payless Food & Beer & Wine,TX,119620.0,3249 DAWES DR,1643132.0,5760,-96.873116,3249 DAWES DR DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75150,DALLAS,3869701.12728601,Convenience Store,MESQUITE,-10761029.0851,32.8069,,,,B-z Shop Food Store #1,TX,119704.0,3020 BIG TOWN BLVD,723036.0,2412,-96.667969,3020 BIG TOWN BLVD MESQUITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75050,DALLAS,3863538.39180935,Convenience Store,GRAND PRAIRIE,-10797414.7512217,32.760357,,,,Quik Trip 953,TX,119813.0,1110 N BELTLINE RD,1192733.0,    ,-96.994827,1110 N BELTLINE RD GRAND PRAIRIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75006,DALLAS,3889151.00294482,Convenience Store,CARROLLTON,-10787421.0439357,32.953632,Ste 118,,,A To Z Beer And Wine,TX,119907.0,1208 E BELT LINE RD,1192809.0,6280,-96.905052,1208 E BELT LINE RD CARROLLTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335,6465 E MOCKINGBIRD LN DALLAS,002956000H0010004,002956000H0010000,2024.0,SHOPPING CENTER,1964.0,1964.0,13800.0,PIERS,13800.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,HILLSIDE VILLAGE,GOOD,AVERAGE,10.0,0.0,0.0,10.0,,,,INCOME,C CLASS,1.0,2024.0,COM,HILLSIDE VILLAGE SC,HILLSIDE VILLAGE PROPERTY LP,,N,,1819 WAZEE ST,,,DENVER,COLORADO,802021781.0,UNITED STATES OF AMERICA,6465.0,,E MOCKINGBIRD LN,,,DALLAS,752142454,36-M (DALLAS),UNASSIGNED,HILLSIDE VILLAGE,BLK H/2956 LT 1 ACS 11.243,,INT202200091008 DD03302022 CO-DC,2956 00H   00100      7DA2956 00H,04/01/2022,002956000H0010000,,1DSH14,360900,6465 E MOCKINGBIRD LN DALLAS
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335,6465 E MOCKINGBIRD LN DALLAS,002956000H0010005,002956000H0010000,2024.0,SHOPPING CENTER,1963.0,1963.0,6576.0,PIERS,6576.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,HILLSIDE VILLAGE,GOOD,AVERAGE,10.0,0.0,0.0,10.0,,,,INCOME,C CLASS,1.0,2024.0,COM,HILLSIDE VILLAGE SC,HILLSIDE VILLAGE PROPERTY LP,,N,,1819 WAZEE ST,,,DENVER,COLORADO,802021781.0,UNITED STATES OF AMERICA,6465.0,,E MOCKINGBIRD LN,,,DALLAS,752142454,36-M (DALLAS),UNASSIGNED,HILLSIDE VILLAGE,BLK H/2956 LT 1 ACS 11.243,,INT202200091008 DD03302022 CO-DC,2956 00H   00100      7DA2956 00H,04/01/2022,002956000H0010000,,1DSH14,360900,6465 E MOCKINGBIRD LN DALLAS
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335,6465 E MOCKINGBIRD LN DALLAS,002956000H0010002,002956000H0010000,2024.0,SHOPPING CENTER,1954.0,1954.0,35140.0,CONCRETE BEAM,35140.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,HILLSIDE VILLAGE,GOOD,AVERAGE,10.0,0.0,0.0,10.0,,,,INCOME,C CLASS,1.0,2024.0,COM,HILLSIDE VILLAGE SC,HILLSIDE VILLAGE PROPERTY LP,,N,,1819 WAZEE ST,,,DENVER,COLORADO,802021781.0,UNITED STATES OF AMERICA,6465.0,,E MOCKINGBIRD LN,,,DALLAS,752142454,36-M (DALLAS),UNASSIGNED,HILLSIDE VILLAGE,BLK H/2956 LT 1 ACS 11.243,,INT202200091008 DD03302022 CO-DC,2956 00H   00100      7DA2956 00H,04/01/2022,002956000H0010000,,1DSH14,360900,6465 E MOCKINGBIRD LN DALLAS
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335,6465 E MOCKINGBIRD LN DALLAS,002956000H0010000,002956000H0010000,2024.0,SHOPPING CENTER,1954.0,2006.0,86914.0,CONCRETE BEAM,86614.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,171758.0,HILLSIDE VILLAGE SC,GOOD,GOOD,10.0,0.0,0.0,10.0,,,,INCOME,A CLASS,1.0,2024.0,COM,HILLSIDE VILLAGE SC,HILLSIDE VILLAGE PROPERTY LP,,N,,1819 WAZEE ST,,,DENVER,COLORADO,802021781.0,UNITED STATES OF AMERICA,6465.0,,E MOCKINGBIRD LN,,,DALLAS,752142454,36-M (DALLAS),UNASSIGNED,HILLSIDE VILLAGE,BLK H/2956 LT 1 ACS 11.243,,INT202200091008 DD03302022 CO-DC,2956 00H   00100      7DA2956 00H,04/01/2022,002956000H0010000,,1DSH14,360900,6465 E MOCKINGBIRD LN DALLAS
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335,6465 E MOCKINGBIRD LN DALLAS,002956000H0010003,002956000H0010000,2024.0,SHOPPING CENTER,1973.0,1973.0,14110.0,PIERS,14110.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,HILLSIDE VILLAGE,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,HILLSIDE VILLAGE SC,HILLSIDE VILLAGE PROPERTY LP,,N,,1819 WAZEE ST,,,DENVER,COLORADO,802021781.0,UNITED STATES OF AMERICA,6465.0,,E MOCKINGBIRD LN,,,DALLAS,752142454,36-M (DALLAS),UNASSIGNED,HILLSIDE VILLAGE,BLK H/2956 LT 1 ACS 11.243,,INT202200091008 DD03302022 CO-DC,2956 00H   00100      7DA2956 00H,04/01/2022,002956000H0010000,,1DSH14,360900,6465 E MOCKINGBIRD LN DALLAS
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335,6465 E MOCKINGBIRD LN DALLAS,002956000H0010001,002956000H0010000,2024.0,RESTAURANT,1954.0,1954.0,7200.0,CONCRETE BEAM,7200.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,HILLSIDE VILLAGE,GOOD,GOOD,10.0,0.0,0.0,10.0,,,,INCOME,C CLASS,1.0,2024.0,COM,HILLSIDE VILLAGE SC,HILLSIDE VILLAGE PROPERTY LP,,N,,1819 WAZEE ST,,,DENVER,COLORADO,802021781.0,UNITED STATES OF AMERICA,6465.0,,E MOCKINGBIRD LN,,,DALLAS,752142454,36-M (DALLAS),UNASSIGNED,HILLSIDE VILLAGE,BLK H/2956 LT 1 ACS 11.243,,INT202200091008 DD03302022 CO-DC,2956 00H   00100      7DA2956 00H,04/01/2022,002956000H0010000,,1DSH14,360900,6465 E MOCKINGBIRD LN DALLAS
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335,6465 E MOCKINGBIRD LN DALLAS,002956000H0010006,002956000H0010000,2024.0,RESTAURANT,1973.0,2013.0,3600.0,PIERS,2898.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,GENAROS,GOOD,GOOD,10.0,0.0,0.0,10.0,,,,INCOME,C CLASS,1.0,2024.0,COM,HILLSIDE VILLAGE SC,HILLSIDE VILLAGE PROPERTY LP,,N,,1819 WAZEE ST,,,DENVER,COLORADO,802021781.0,UNITED STATES OF AMERICA,6465.0,,E MOCKINGBIRD LN,,,DALLAS,752142454,36-M (DALLAS),UNASSIGNED,HILLSIDE VILLAGE,BLK H/2956 LT 1 ACS 11.243,,INT202200091008 DD03302022 CO-DC,2956 00H   00100      7DA2956 00H,04/01/2022,002956000H0010000,,1DSH14,360900,6465 E MOCKINGBIRD LN DALLAS
